Month;Day;Hour;Temperature;Precipitation;WindSpeed;WindDirection;Cloudiness;RelativeHumidity;AirPressure
3;4;3;6.16;0.00;6.69;11.3;0;74.12;1025.95
3;4;4;6.11;0.00;6.54;12.3;0;73.77;1025.89
3;4;5;5.88;0.00;6.92;9.8;0;75.89;1026.01
3;4;6;5.63;0.00;5.60;356.6;0;80.41;1026.17
3;4;7;5.80;0.00;6.60;7.4;0;81.73;1026.65
3;4;8;5.79;0.00;5.04;9.5;0;83.77;1026.90
3;4;9;6.31;0.00;5.79;2.1;0;82.99;1026.93
3;4;10;6.92;0.00;4.88;7.9;0;82.72;1026.91
3;4;11;6.68;0.16;5.18;340.1;0;83.50;1026.47
3;4;12;7.01;0.00;5.26;343.2;0;87.16;1025.98
3;4;13;6.79;0.00;5.61;328.0;0;88.32;1025.39
3;4;14;7.15;0.07;4.53;353.5;0;88.86;1024.96
3;4;15;7.44;0.00;4.26;323.0;0;88.29;1024.43
3;4;16;6.24;0.06;5.70;330.0;0;88.32;1024.15
3;4;17;6.00;0.00;4.29;14.0;0;90.14;1024.16
3;4;18;5.96;0.09;4.39;335.4;0;90.95;1024.13
3;4;19;5.66;0.44;4.28;337.6;0;91.82;1024.11
3;4;20;5.65;0.25;4.64;9.8;0;92.47;1024.02
3;4;21;5.54;0.03;3.93;16.7;0;92.80;1023.71
3;4;22;5.49;0.00;4.35;17.7;0;92.68;1023.34
3;4;23;5.67;0.00;3.54;6.0;0;92.18;1022.96
3;5;0;5.68;0.00;2.90;6.1;0;91.18;1022.48
3;5;1;5.48;0.31;2.55;358.1;0;89.96;1021.79
3;5;2;4.79;0.08;1.86;348.6;0;89.05;1021.09
3;5;3;4.93;0.03;2.24;291.0;0;88.87;1020.46
3;5;4;4.85;0.00;2.65;281.2;0;88.37;1019.81
3;5;5;4.73;0.30;1.66;10.5;0;87.81;1019.39
3;5;6;4.90;0.00;4.29;271.2;0;87.19;1019.06
3;5;7;4.81;0.08;5.48;346.3;0;87.01;1018.81
3;5;8;4.82;0.00;1.59;339.4;0;86.55;1018.52
3;5;9;5.42;0.00;2.33;284.9;0;85.41;1018.19
3;5;10;5.43;0.00;5.75;0.4;0;84.27;1017.63
3;5;11;5.71;0.00;5.14;314.8;0;80.59;1017.06
3;5;12;5.71;0.00;5.36;282.7;0;76.25;1016.01
3;5;13;5.68;0.00;5.29;303.4;0;72.76;1015.12
3;5;14;5.65;0.00;4.50;303.0;0;71.18;1014.34
3;5;15;5.40;0.00;5.16;299.1;0;72.46;1013.46
3;5;16;5.22;0.00;4.33;298.5;0;71.85;1012.78
3;5;17;5.07;0.00;4.07;286.7;0;70.98;1012.31
3;5;18;5.08;0.00;4.39;288.6;0;71.38;1011.94
3;5;19;4.97;0.00;4.16;282.0;0;70.34;1011.22
3;5;20;4.98;0.00;3.57;281.3;0;67.39;1010.76
3;5;21;4.77;0.00;3.55;285.0;0;69.23;1010.30
3;5;22;4.36;0.00;4.22;322.9;0;75.07;1009.63
3;5;23;4.26;0.00;2.23;342.1;0;78.55;1009.06
3;6;0;3.67;0.00;3.41;208.6;0;80.82;1008.50
3;6;1;3.64;0.00;3.12;208.3;0;83.61;1008.11
3;6;2;4.25;0.00;3.26;227.8;0;84.12;1007.46
3;6;3;4.78;0.00;5.17;303.1;0;80.46;1006.95
3;6;4;4.77;0.00;4.69;299.5;0;76.78;1006.45
3;6;5;4.72;0.00;5.08;302.4;0;75.18;1006.22
3;6;6;4.53;0.00;4.32;311.7;0;73.65;1006.12
3;6;7;4.67;0.00;3.68;292.6;0;71.95;1006.11
3;6;8;5.14;0.00;3.44;278.1;0;70.69;1006.25
3;6;9;5.71;0.00;3.47;276.0;0;69.08;1006.28
3;6;10;6.17;0.00;4.36;262.0;0;67.68;1005.89
3;6;11;5.87;0.00;5.55;234.1;0;68.32;1005.40
3;6;12;6.77;0.00;5.77;236.3;0;62.78;1004.58
3;6;13;6.88;0.00;7.74;220.9;0;56.01;1003.59
3;6;14;6.32;0.00;8.00;210.2;0;59.66;1002.87
3;6;15;6.39;0.00;8.01;206.8;0;66.08;1002.12
3;6;16;6.08;0.00;6.92;216.7;0;71.68;1001.57
3;6;17;6.08;0.17;6.65;212.3;0;80.84;1001.02
3;6;18;6.31;0.35;7.76;208.1;0;86.94;1000.62
3;6;19;5.83;1.45;5.08;229.2;0;88.79;1000.48
3;6;20;6.27;0.19;7.00;240.0;0;90.08;999.96
3;6;21;6.28;0.27;7.67;251.0;0;90.70;999.80
3;6;22;6.35;0.12;6.08;238.9;0;91.25;999.42
3;6;23;6.27;0.04;6.16;252.5;0;91.55;999.12
3;7;0;6.11;0.18;4.93;244.0;0;91.60;998.81
3;7;1;5.97;0.15;4.25;258.4;0;91.55;998.35
3;7;2;6.04;0.18;5.37;247.8;0;91.68;997.49
3;7;3;5.03;1.77;4.23;238.1;0;92.14;997.13
3;7;4;4.74;0.93;3.33;288.6;0;92.80;996.71
3;7;5;4.60;0.87;3.34;290.9;0;93.11;996.50
3;7;6;4.18;0.40;5.20;258.9;0;93.26;996.64
3;7;7;3.72;0.30;4.69;306.8;0;93.29;996.83
3;7;8;3.69;0.37;3.27;306.1;0;93.22;997.10
3;7;9;3.80;0.20;2.40;330.4;0;93.13;997.24
3;7;10;4.12;0.00;2.02;316.0;0;92.83;997.27
3;7;11;4.32;0.06;3.52;272.1;0;92.30;997.33
3;7;12;4.33;0.20;5.17;304.8;0;91.76;997.40
3;7;13;4.20;0.00;4.63;304.2;0;90.60;997.63
3;7;14;3.91;0.15;4.21;307.3;0;89.00;998.12
3;7;15;3.38;0.52;3.67;291.0;0;88.31;998.51
3;7;16;3.82;0.00;3.48;289.2;0;88.37;998.62
3;7;17;3.85;0.00;3.83;315.7;0;84.17;999.25
3;7;18;3.88;0.07;3.57;309.4;0;77.80;999.67
3;7;19;2.95;0.23;2.36;282.2;0;79.94;1000.08
3;7;20;3.31;0.00;2.47;217.0;0;83.04;1000.14
3;7;21;2.82;0.00;4.62;195.1;0;85.14;1000.03
3;7;22;2.79;0.00;3.82;191.8;0;88.20;999.85
3;7;23;2.80;0.00;2.89;188.8;0;89.59;999.33
3;8;0;2.84;0.00;3.25;176.0;0;90.20;998.62
3;8;1;2.52;0.00;3.81;141.4;0;91.10;997.72
3;8;2;2.29;0.00;4.02;129.5;0;92.62;996.58
3;8;3;2.26;0.00;5.42;117.8;0;93.61;995.11
3;8;4;1.89;0.06;6.24;101.8;0;93.65;994.17
3;8;5;1.11;0.38;7.48;97.9;0;94.09;993.22
3;8;6;0.79;0.31;9.10;80.3;0;94.81;992.44
3;8;7;0.57;0.45;9.00;81.3;0;95.47;991.99
3;8;8;0.60;0.30;10.09;78.2;0;96.22;991.39
3;8;9;1.00;0.06;11.37;75.5;0;96.39;991.07
3;8;10;1.46;0.10;11.07;74.4;0;96.10;990.73
3;8;11;1.96;0.04;9.95;77.5;0;95.43;990.63
3;8;12;2.16;0.00;9.04;80.1;0;94.77;990.44
3;8;13;2.44;0.00;8.20;78.5;0;94.10;990.28
3;8;14;2.46;0.07;7.61;90.0;0;93.47;990.17
3;8;15;2.13;0.33;6.91;93.7;0;93.40;989.83
3;8;16;1.98;0.34;7.20;91.7;0;93.82;989.49
3;8;17;2.06;0.24;7.95;75.9;0;94.28;989.07
3;8;18;2.26;0.35;7.44;74.6;0;94.57;989.19
3;8;19;2.29;0.06;7.38;94.7;0;94.89;988.70
3;8;20;2.23;0.10;7.20;88.1;0;95.14;988.60
3;8;21;2.21;0.98;6.27;88.2;0;95.40;988.85
3;8;22;2.36;0.21;6.40;79.2;0;95.61;988.90
3;8;23;2.61;0.00;5.57;56.3;0;95.60;989.47
3;9;0;2.63;0.06;4.45;67.0;0;95.48;990.19
3;9;1;2.53;0.18;5.32;48.2;0;95.53;990.65
3;9;2;2.34;0.26;4.30;81.7;0;95.62;991.15
3;9;3;2.30;0.00;4.76;92.7;0;95.90;991.62
3;9;4;2.56;0.00;4.33;79.5;0;95.97;992.71
3;9;5;2.55;0.00;3.53;49.2;0;95.92;993.83
3;9;6;2.49;0.00;3.41;64.6;0;95.85;994.37
3;9;7;2.42;0.00;2.52;104.1;0;95.88;995.38
3;9;8;2.62;0.00;2.75;102.5;0;95.82;995.83
3;9;9;2.89;0.25;3.28;118.6;0;95.66;995.86
3;9;10;3.26;1.04;3.97;97.0;0;95.58;995.56
3;9;11;3.72;0.25;4.30;106.9;0;95.59;995.09
3;9;12;4.19;0.34;3.92;107.0;0;95.73;994.56
3;9;13;5.78;0.00;2.99;117.8;0;95.93;993.69
3;9;14;6.33;0.03;3.92;119.5;0;95.72;993.00
3;9;15;6.92;0.09;3.13;63.7;0;96.06;991.93
3;9;16;9.72;4.71;5.10;128.7;0;95.79;991.19
3;9;17;9.67;0.71;4.10;200.8;0;95.49;990.42
3;9;18;9.46;0.59;4.68;199.9;0;95.60;989.53
3;9;19;9.31;0.36;4.78;191.5;0;95.67;988.42
3;9;20;9.47;0.41;5.42;179.4;0;95.74;987.49
3;9;21;9.10;0.92;5.17;186.6;0;95.88;986.78
3;9;22;9.12;0.00;5.80;185.0;0;96.02;986.13
3;9;23;9.24;0.00;6.17;196.6;0;95.99;985.75
3;10;0;9.24;0.00;6.67;196.1;0;95.83;985.24
3;10;1;9.14;0.10;5.91;193.3;0;95.66;984.71
3;10;2;9.14;0.34;5.25;184.3;0;95.31;984.17
3;10;3;8.18;0.03;3.62;210.0;0;95.27;983.66
3;10;4;8.62;0.00;5.07;195.3;0;95.25;983.23
3;10;5;8.80;0.03;5.54;178.4;0;94.67;982.86
3;10;6;8.73;0.32;6.58;181.7;0;94.30;982.52
3;10;7;8.45;0.09;6.86;174.4;0;94.43;982.43
3;10;8;8.47;0.03;6.66;176.9;0;95.02;982.86
3;10;9;7.95;0.00;6.71;223.7;0;95.64;983.82
3;10;10;7.65;0.00;4.44;237.8;0;96.17;985.01
3;10;11;6.33;0.09;7.22;245.4;0;96.59;986.06
3;10;12;4.27;1.26;16.60;7.0;0;97.19;988.64
3;10;13;3.66;0.23;20.32;347.7;0;97.06;992.79
3;10;14;3.78;0.19;19.05;342.5;0;96.37;996.42
3;10;15;4.17;0.07;15.27;339.6;0;94.80;999.28
3;10;16;3.80;0.03;13.44;328.5;0;92.47;1001.27
3;10;17;3.53;0.04;11.97;335.0;0;87.16;1002.94
3;10;18;3.39;0.00;9.55;332.5;0;83.77;1004.29
3;10;19;4.04;0.00;8.45;323.8;0;74.44;1005.16
3;10;20;3.31;0.10;7.34;321.8;0;70.80;1005.92
3;10;21;4.16;0.00;8.81;313.0;0;69.14;1006.58
3;10;22;3.59;0.13;7.55;327.7;0;69.35;1007.03
3;10;23;1.92;0.04;2.66;331.7;0;78.75;1007.48
3;11;0;3.14;0.00;5.04;244.5;0;82.72;1007.76
3;11;1;3.12;0.03;5.30;338.8;0;81.78;1007.94
3;11;2;2.84;0.00;2.62;301.4;0;82.10;1007.92
3;11;3;3.68;0.00;4.58;303.9;0;80.86;1007.92
3;11;4;3.56;0.00;2.93;341.1;0;75.92;1008.20
3;11;5;4.08;0.00;2.59;332.7;0;73.09;1008.56
3;11;6;2.95;0.00;1.50;356.8;0;72.28;1008.99
3;11;7;2.54;0.00;2.43;192.3;0;78.28;1009.61
3;11;8;3.59;0.00;2.41;206.1;0;81.43;1010.20
3;11;9;4.24;0.00;2.89;189.9;0;79.94;1010.59
3;11;10;4.89;0.00;2.94;184.2;0;74.30;1010.65
3;11;11;5.54;0.00;2.37;157.5;0;68.17;1010.63
3;11;12;6.81;0.00;1.88;196.0;0;65.71;1010.39
3;11;13;6.79;0.00;3.00;311.0;0;64.59;1010.17
3;11;14;6.67;0.00;3.23;317.2;0;63.77;1010.38
3;11;15;5.59;0.00;2.63;337.2;0;65.53;1010.04
3;11;16;5.63;0.00;2.80;15.1;0;65.30;1009.84
3;11;17;5.35;0.00;3.12;51.2;0;66.11;1010.04
3;11;18;5.32;0.00;3.31;72.1;0;67.04;1010.02
3;11;19;5.26;0.00;3.62;105.1;0;68.57;1010.05
3;11;20;5.05;0.00;3.58;104.7;0;69.98;1009.71
3;11;21;5.23;0.00;4.70;128.3;0;71.21;1009.47
3;11;22;5.41;0.00;4.81;157.6;0;67.53;1008.97
3;11;23;5.38;0.00;5.73;152.2;0;67.56;1008.30
3;12;0;5.24;0.00;6.70;158.8;0;69.24;1007.60
3;12;1;4.78;0.00;7.32;162.0;0;72.41;1006.86
3;12;2;4.63;0.00;6.86;165.0;0;79.32;1006.31
3;12;3;4.71;0.03;6.67;166.6;0;85.33;1005.71
3;12;4;4.86;0.00;7.08;174.1;0;88.81;1005.50
3;12;5;5.76;0.00;6.76;185.4;0;92.02;1005.65
3;12;6;7.27;0.07;6.96;205.1;0;93.48;1006.04
3;12;7;7.77;0.00;6.80;228.1;0;93.96;1006.52
3;12;8;8.05;0.03;7.71;235.8;0;93.96;1007.18
3;12;9;8.46;0.00;7.50;235.5;0;93.72;1007.79
3;12;10;9.10;0.00;7.71;236.1;0;92.95;1007.89
3;12;11;9.62;0.00;8.31;236.4;0;90.83;1008.00
3;12;12;9.42;0.00;8.02;236.1;0;86.93;1007.33
3;12;13;10.12;0.00;8.43;236.4;0;82.29;1007.26
3;12;14;9.56;0.00;8.18;237.2;0;80.01;1007.32
3;12;15;9.68;0.00;8.44;235.6;0;82.51;1007.09
3;12;16;9.50;0.00;7.99;235.3;0;83.46;1006.79
3;12;17;10.42;0.00;7.00;232.3;0;81.16;1006.39
3;12;18;9.76;0.00;6.68;223.8;0;80.48;1005.75
3;12;19;9.54;0.00;7.19;201.6;0;82.85;1005.05
3;12;20;9.56;0.00;7.40;190.9;0;84.62;1003.86
3;12;21;10.08;0.00;9.18;187.3;0;85.41;1002.41
3;12;22;10.14;0.00;9.79;180.3;0;85.24;1001.15
3;12;23;10.02;0.00;10.57;182.9;0;87.24;999.60
3;13;0;10.80;0.00;10.74;186.3;0;90.25;998.44
3;13;1;11.35;0.03;9.88;198.8;0;92.04;997.61
3;13;2;12.00;0.00;9.32;203.0;0;92.69;997.00
3;13;3;12.77;0.06;10.23;200.5;0;91.34;996.47
3;13;4;12.98;0.00;10.82;215.5;0;85.65;995.92
3;13;5;12.55;0.03;11.76;203.8;0;80.35;995.48
3;13;6;11.89;0.03;10.99;211.2;0;85.96;995.25
3;13;7;12.57;0.03;10.89;211.2;0;88.00;995.06
3;13;8;13.45;0.03;11.61;216.1;0;81.12;994.74
3;13;9;14.09;0.08;12.12;210.8;0;72.78;994.18
3;13;10;14.41;0.00;13.13;211.2;0;65.74;993.69
3;13;11;14.71;0.00;13.08;214.4;0;62.14;993.44
3;13;12;14.42;0.00;11.93;217.7;0;56.73;993.25
3;13;13;14.72;0.00;12.47;233.8;0;54.31;992.66
3;13;14;13.89;0.00;10.43;219.6;0;56.66;992.11
3;13;15;12.99;0.00;8.79;234.9;0;62.71;991.25
3;13;16;12.41;0.00;6.68;235.1;0;68.01;990.26
3;13;17;13.18;0.00;6.72;228.0;0;63.27;989.87
3;13;18;11.98;0.00;6.55;210.0;0;66.20;989.28
3;13;19;10.86;0.00;6.64;199.8;0;70.40;988.13
3;13;20;11.02;0.00;7.64;194.1;0;71.68;988.11
3;13;21;11.01;0.00;8.31;204.9;0;71.74;988.10
3;13;22;10.31;0.00;9.38;205.3;0;72.68;987.91
3;13;23;9.81;0.00;7.55;206.6;0;76.08;988.02
3;14;0;9.56;0.00;7.88;215.7;0;81.45;987.85
3;14;1;9.61;0.00;8.30;196.9;0;82.69;987.45
3;14;2;9.53;0.00;7.89;199.0;0;83.67;987.09
3;14;3;9.48;0.00;7.72;198.5;0;85.64;987.01
3;14;4;8.97;1.13;7.63;202.8;0;87.58;987.37
3;14;5;7.16;0.56;9.30;237.7;0;90.16;989.03
3;14;6;7.05;0.10;7.61;308.0;0;90.79;991.14
3;14;7;6.72;0.00;8.92;302.6;0;89.57;993.40
3;14;8;6.59;0.13;7.47;287.7;0;87.03;995.26
3;14;9;6.09;0.75;7.24;290.1;0;87.81;997.14
3;14;10;6.42;0.00;8.91;354.6;0;87.85;999.03
3;14;11;5.95;0.06;8.87;358.5;0;86.99;1001.12
3;14;12;5.93;0.03;10.96;349.8;0;84.83;1002.70
3;14;13;6.17;0.00;5.95;350.7;0;73.32;1004.39
3;14;14;6.56;0.00;6.11;312.4;0;66.39;1005.65
3;14;15;6.90;0.00;5.60;317.1;0;64.52;1006.83
3;14;16;6.70;0.00;5.62;307.8;0;67.46;1007.75
3;14;17;6.43;0.00;5.10;272.3;0;71.06;1008.66
3;14;18;6.02;0.08;4.87;259.8;0;72.18;1009.38
3;14;19;5.84;0.00;3.60;258.5;0;71.33;1009.99
3;14;20;5.21;0.24;4.09;237.3;0;71.39;1010.68
3;14;21;4.40;0.92;2.63;297.5;0;73.36;1010.97
3;14;22;4.46;0.34;2.74;273.9;0;79.60;1011.11
3;14;23;4.89;0.00;4.17;358.2;0;83.47;1011.42
3;15;0;5.19;0.03;5.50;307.4;0;83.07;1011.73
3;15;1;5.10;0.00;5.47;306.2;0;82.80;1012.40
3;15;2;5.11;0.00;6.42;294.9;0;80.45;1012.87
3;15;3;5.00;0.00;5.94;307.1;0;77.59;1013.77
3;15;4;4.69;0.00;4.79;310.2;0;77.76;1014.08
3;15;5;4.47;0.00;3.59;319.4;0;77.70;1014.71
3;15;6;4.53;0.00;3.04;309.7;0;76.43;1015.45
3;15;7;5.43;0.00;3.23;297.1;0;74.83;1016.49
3;15;8;6.37;0.00;2.11;330.9;0;73.00;1017.09
3;15;9;6.82;0.00;1.01;349.0;0;70.47;1017.31
3;15;10;8.12;0.00;1.05;39.8;0;67.66;1017.70
3;15;11;6.96;0.00;2.15;299.2;0;68.78;1017.81
3;15;12;7.27;0.00;2.36;340.2;0;69.77;1017.53
3;15;13;8.33;0.00;1.87;340.1;0;65.80;1017.58
3;15;14;8.12;0.00;2.44;295.7;0;61.10;1017.18
3;15;15;8.38;0.00;5.07;194.8;0;54.56;1016.45
3;15;16;8.20;0.00;4.84;197.9;0;56.54;1016.18
3;15;17;8.19;0.00;4.65;182.1;0;58.20;1016.38
3;15;18;8.08;0.00;4.49;178.9;0;58.67;1016.30
3;15;19;7.90;0.00;4.24;173.2;0;60.48;1015.98
3;15;20;7.62;0.00;4.98;162.2;0;62.22;1015.64
3;15;21;7.51;0.00;5.49;162.9;0;63.40;1015.40
3;15;22;7.26;0.00;5.45;160.5;0;67.44;1014.94
3;15;23;7.14;0.00;5.63;167.6;0;71.39;1014.69
3;16;0;6.94;0.00;5.87;164.7;0;74.96;1014.19
3;16;1;6.88;0.00;6.86;163.0;0;80.59;1013.26
3;16;2;6.78;0.00;7.90;163.3;0;82.76;1012.34
3;16;3;6.96;0.00;7.92;164.4;0;81.85;1011.54
3;16;4;6.93;0.00;7.64;164.6;0;79.20;1011.09
3;16;5;7.02;0.00;7.27;156.4;0;76.82;1010.88
3;16;6;7.33;0.00;7.03;164.7;0;72.81;1010.73
3;16;7;7.75;0.00;7.92;166.0;0;69.54;1010.41
3;16;8;8.24;0.00;8.32;172.9;0;66.31;1010.60
3;16;9;8.67;0.00;8.17;179.9;0;65.61;1010.44
3;16;10;9.48;0.00;8.48;175.2;0;63.02;1009.94
3;16;11;10.79;0.00;8.72;174.5;0;58.10;1009.18
3;16;12;11.98;0.00;10.02;176.1;0;55.41;1008.33
3;16;13;12.59;0.00;9.18;176.7;0;55.95;1007.99
3;16;14;13.02;0.00;8.03;181.1;0;54.55;1007.26
3;16;15;13.09;0.00;7.93;166.2;0;52.59;1006.65
3;16;16;12.56;0.00;8.05;168.1;0;52.34;1006.36
3;16;17;12.07;0.00;7.69;158.2;0;54.10;1006.15
3;16;18;11.89;0.00;8.44;162.5;0;54.40;1005.84
3;16;19;11.67;0.00;8.42;166.0;0;55.01;1005.33
3;16;20;11.85;0.00;9.46;168.6;0;55.44;1004.97
3;16;21;11.95;0.00;8.65;175.8;0;56.09;1004.83
3;16;22;11.70;0.00;7.26;175.2;0;57.90;1004.77
3;16;23;11.39;0.00;7.10;178.1;0;59.32;1004.64
3;17;0;11.20;0.00;7.60;179.3;0;59.77;1004.51
3;17;1;11.11;0.00;7.62;174.7;0;60.21;1004.20
3;17;2;10.64;0.00;5.50;173.5;0;62.80;1004.38
3;17;3;10.31;0.00;4.50;199.2;0;65.49;1004.47
3;17;4;10.07;0.00;4.36;186.3;0;67.56;1004.48
3;17;5;9.63;0.00;3.82;175.7;0;69.14;1004.38
3;17;6;9.11;0.00;4.81;161.1;0;70.50;1004.51
3;17;7;9.44;0.00;5.78;176.8;0;70.86;1004.77
3;17;8;10.15;0.00;5.17;179.8;0;70.28;1005.29
3;17;9;10.18;0.00;4.76;210.3;0;70.90;1005.62
3;17;10;11.20;0.00;2.78;189.6;0;71.50;1005.27
3;17;11;11.80;0.00;4.03;189.2;0;69.67;1005.06
3;17;12;12.56;0.00;3.55;155.1;0;66.83;1004.69
3;17;13;12.79;0.00;4.14;139.4;0;66.98;1003.92
3;17;14;14.11;0.00;3.22;144.6;0;64.25;1004.03
3;17;15;13.81;0.00;3.67;215.5;0;64.89;1004.28
3;17;16;13.23;0.00;3.71;213.6;0;67.45;1004.42
3;17;17;11.80;0.00;2.98;237.2;0;70.79;1004.87
3;17;18;11.04;0.00;3.43;234.5;0;73.79;1005.40
3;17;19;10.02;0.00;3.44;241.8;0;80.93;1005.57
3;17;20;9.41;0.00;2.38;231.2;0;85.38;1005.87
3;17;21;9.26;0.00;3.12;206.5;0;87.75;1005.97
3;17;22;9.88;0.00;3.72;184.3;0;87.96;1005.96
3;17;23;10.45;0.00;5.22;182.6;0;85.38;1006.06
3;18;0;10.01;0.00;4.14;196.5;0;83.04;1006.39
3;18;1;9.37;0.00;3.72;213.1;0;86.19;1006.41
3;18;2;9.57;0.00;4.38;185.4;0;89.21;1006.47
3;18;3;9.95;0.00;4.76;178.2;0;89.99;1006.51
3;18;4;10.00;0.00;5.19;177.2;0;90.13;1006.66
3;18;5;9.51;0.00;5.23;174.7;0;90.88;1006.77
3;18;6;9.36;0.00;5.55;161.8;0;91.71;1007.09
3;18;7;9.92;0.00;5.38;177.2;0;91.70;1007.41
3;18;8;10.07;0.00;5.39;167.5;0;90.74;1007.63
3;18;9;10.58;0.00;5.83;171.0;0;90.20;1007.59
3;18;10;12.49;0.00;6.54;156.8;0;85.52;1007.45
3;18;11;13.40;0.00;8.20;175.3;0;71.77;1007.13
3;18;12;13.75;0.00;7.98;166.4;0;67.92;1006.98
3;18;13;13.90;0.00;7.49;173.9;0;66.72;1006.69
3;18;14;13.85;0.00;7.50;173.2;0;68.07;1006.39
3;18;15;11.87;2.08;6.96;168.0;0;73.95;1006.61
3;18;16;11.57;0.00;4.18;210.7;0;85.36;1006.61
3;18;17;11.32;0.76;4.61;180.6;0;84.53;1007.10
3;18;18;10.43;0.10;3.09;226.2;0;87.38;1007.74
3;18;19;10.74;0.00;4.34;181.3;0;89.68;1007.92
3;18;20;10.77;0.00;4.24;194.8;0;90.64;1008.32
3;18;21;10.27;0.00;4.97;198.3;0;91.23;1008.75
3;18;22;9.23;0.00;4.00;211.4;0;91.75;1008.87
3;18;23;8.56;0.00;4.49;214.6;0;92.41;1009.09
3;19;0;8.10;0.00;4.22;199.7;0;93.14;1009.46
3;19;1;7.84;0.00;4.29;217.3;0;93.67;1009.64
3;19;2;7.64;0.00;5.05;202.8;0;94.29;1009.61
3;19;3;7.69;0.00;5.63;199.9;0;94.94;1009.45
3;19;4;7.91;0.00;5.11;198.6;0;95.31;1009.66
3;19;5;7.99;0.06;4.92;204.5;0;95.50;1010.10
3;19;6;8.18;0.23;4.77;194.9;0;95.69;1010.55
3;19;7;8.27;0.00;4.38;198.2;0;95.81;1011.36
3;19;8;7.64;0.00;6.52;264.6;0;95.98;1012.06
3;19;9;8.01;0.00;3.94;307.5;0;95.90;1012.80
3;19;10;8.58;0.00;3.18;317.3;0;95.35;1013.45
3;19;11;8.10;0.00;3.18;300.1;0;94.95;1014.19
3;19;12;8.25;0.00;5.16;264.6;0;94.41;1014.65
3;19;13;7.86;0.00;5.08;290.1;0;93.95;1015.38
3;19;14;8.06;0.00;4.21;303.2;0;93.58;1015.67
3;19;15;8.07;0.00;3.73;299.3;0;93.00;1016.10
3;19;16;7.97;0.00;2.80;300.9;0;92.36;1016.80
3;19;17;8.03;0.00;2.12;277.4;0;91.21;1017.47
3;19;18;7.58;0.00;2.63;244.0;0;90.68;1017.83
3;19;19;7.20;0.00;2.50;205.5;0;90.51;1018.47
3;19;20;6.83;0.00;2.86;215.8;0;90.19;1018.53
3;19;21;6.60;0.00;3.23;204.3;0;89.98;1018.47
3;19;22;6.14;0.00;2.94;202.1;0;89.19;1018.79
3;19;23;6.09;0.00;4.17;203.5;0;88.44;1018.49
3;20;0;5.93;0.00;4.84;214.8;0;88.47;1018.58
3;20;1;5.71;0.00;4.79;206.8;0;89.62;1018.41
3;20;2;5.65;0.00;4.46;200.6;0;90.92;1018.17
3;20;3;6.04;0.00;5.14;206.1;0;91.77;1017.92
3;20;4;6.33;0.00;5.74;201.7;0;92.23;1017.57
3;20;5;6.64;0.00;6.01;199.2;0;92.27;1017.41
3;20;6;6.70;0.00;6.60;200.1;0;91.96;1017.37
3;20;7;6.93;0.00;6.75;196.8;0;91.75;1017.49
3;20;8;7.48;0.00;7.51;194.2;0;90.86;1017.62
3;20;9;7.83;0.00;7.44;205.7;0;88.69;1017.72
3;20;10;8.50;0.00;7.73;202.0;0;86.98;1017.62
3;20;11;9.32;0.00;7.82;201.4;0;85.84;1017.25
3;20;12;10.26;0.00;7.27;208.4;0;84.60;1016.91
3;20;13;10.81;0.00;7.84;208.1;0;82.91;1016.57
3;20;14;10.82;0.00;5.11;215.5;0;82.17;1016.32
3;20;15;10.50;0.00;5.31;227.6;0;84.61;1016.16
3;20;16;9.99;0.00;6.59;223.3;0;86.83;1015.93
3;20;17;9.55;0.00;6.79;203.2;0;90.31;1016.06
3;20;18;9.28;0.00;5.90;205.4;0;92.43;1016.42
3;20;19;9.03;0.00;5.93;208.5;0;93.67;1016.22
3;20;20;8.97;0.00;6.29;207.8;0;94.57;1015.91
3;20;21;9.10;0.00;6.41;206.5;0;95.11;1015.55
3;20;22;9.19;0.00;5.98;200.5;0;95.12;1015.40
3;20;23;9.08;0.00;5.73;201.9;0;94.90;1014.95
3;21;0;9.08;0.00;5.33;192.4;0;94.37;1014.38
3;21;1;9.14;0.00;4.69;184.5;0;93.30;1013.61
3;21;2;9.27;0.00;4.65;179.8;0;91.23;1012.99
3;21;3;8.93;0.44;4.56;178.2;0;89.20;1012.72
3;21;4;9.30;0.12;5.71;186.5;0;88.42;1012.11
3;21;5;9.28;0.00;5.01;171.6;0;86.43;1011.74
3;21;6;9.51;0.00;5.82;179.6;0;85.64;1011.57
3;21;7;9.73;0.00;6.15;174.6;0;85.71;1011.29
3;21;8;10.15;0.00;6.06;186.6;0;85.09;1010.93
3;21;9;10.42;0.00;7.36;198.8;0;84.06;1011.16
3;21;10;10.94;0.00;7.92;206.7;0;81.23;1011.06
3;21;11;10.94;0.00;8.00;209.0;0;79.77;1011.04
3;21;12;10.59;0.00;7.76;208.9;0;83.59;1010.54
3;21;13;11.36;0.00;6.87;209.1;0;86.03;1009.87
3;21;14;12.06;0.00;7.12;211.6;0;82.34;1009.61
3;21;15;11.08;0.08;5.25;213.3;0;79.66;1009.66
3;21;16;10.70;0.37;5.59;237.7;0;83.08;1009.66
3;21;17;10.98;0.00;4.74;235.0;0;83.06;1009.43
3;21;18;10.77;0.00;5.90;209.9;0;83.47;1009.27
3;21;19;10.23;0.00;6.66;204.4;0;83.31;1009.22
3;21;20;9.71;0.00;6.20;202.4;0;84.35;1009.07
